,AGMTNO,CUTDATE,MOB,OPENING_BUCKET,SEGMENT_ROF,PORTFOLIO,STATE,AGE,CIBIL_SCORE,APPSCORE,PRNT_BNC_MOB_RATIO,DISBURSALS,OUTSTANDING_BALANCE,EXT_DPD_SEG_TYPE_FINAL,REGIONAL_GROUPING,CUST_LATEST_STRAIGHT_THROUGH_FLOW,NOT_RF,MONTS_SINCE_LATEST_RF,MONTS_SINCE_LATEST_STAB,FIRST_TIME_STAB_MOB,AVG_INTER_STAB_TIME,LATEST_MNT_FOLLOWUP_RESULT_CODE_GRP,LATEST_MNT_DIFF_FIRSTFOLLUP_RECEIPTDT_DD,LATEST_3MNT_FOLLOWUP_NOTCONTACT,LATEST_3MNTAVG_DIFF_FIRSTFOLLUP_EMIDT_DD,LATEST_3MNT_NOT_RECEIPT_LQ21DAYS,NO_EARLY_DRE_PAYMENTS_LQ16D,RECP_LQ6M__MODE_CCR_DAY,OFFLINE__L12M_MODE_CCR_DAY,OD_DPD_CAT_L3M
5987,AP3020PA0035280,31-OCT-24,1,0,2.MR,TW,AP,35,,,0.0,134893.0,77727.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
5988,AP3020PA0035305,31-OCT-24,1,0,3.LR,CD,AP,27,,,0.14,93844.0,23914.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
5989,AP3020PA0035341,31-OCT-24,1,0,3.LR,CD,AP,25,,,0.0,19250.0,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
5990,AP3020PA0035344,31-OCT-24,1,0,2.MR,CD,AP,27,,,0.0,221461.0,43001.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
5991,MP3011CP0003966,31-OCT-24,3,0,2.MR,CD,MP,25,,,0.0,514492.0,286273.0,1.Paying_Outside,MP,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
5992,MP3011CP0003994,31-OCT-24,3,0,2.MR,CD,MP,35,,,0.0,70173.0,,1.Paying_Outside,MP,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
5993,MP3011CP0004015,31-OCT-24,3,0,2.MR,CD,MP,33,,,0.0,52899.0,4099.0,1.Paying_Outside,MP,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
5994,MP3011CP0004016,31-OCT-24,3,0,2.MR,CD,MP,31,,,0.0,249115.0,145887.0,1.Paying_Outside,MP,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
5995,MH3029PA0048757,31-OCT-24,2,0,1.HR,CD,MH,27,,,0.13,1104018.0,162613.0,1.Paying_Outside,ROMH II,0,0.0,0.0,0.0,0.0,0.0,PTP,2.0,0.0,13.0,1.0,0,18,0,P
5996,MH3029PA0048760,31-OCT-24,2,0,3.LR,CD,MH,22,,,0.0,132819.0,27373.0,1.Paying_Outside,ROMH II,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
5997,MH3029PA0048776,31-OCT-24,2,0,3.LR,CD,MH,30,,,0.0,66996.0,32730.0,1.Paying_Outside,ROMH II,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,2,0,P
5998,MH3029PA0048780,31-OCT-24,2,0,2.MR,CD,MH,25,,,0.0,888213.0,635029.0,2.Not_Paying_Outside,ROMH II,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
5999,MH3029PA0048789,31-OCT-24,2,0,3.LR,CD,MH,26,,,0.0,29748.0,549.0,1.Paying_Outside,ROMH II,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,1,0,P
6000,MH3029PA0048794,31-OCT-24,2,0,3.LR,CD,MH,37,,,0.0,28514.0,,3:NO_OFFUS,ROMH II,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,1.0,1,12,0,P
6001,WB3209CP0000960,31-OCT-24,3,0,1.HR,CD,WB,27,,,0.0,162454.0,115486.0,1.Paying_Outside,WB,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,5.0,1.0,1,2,2,PP
6002,WB3209CP0000963,31-OCT-24,3,0,2.MR,CD,WB,23,,,0.0,34448.0,24605.0,3:NO_OFFUS,WB,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
6003,WB3209CP0000967,31-OCT-24,3,0,1.HR,CD,WB,29,,,0.0,11799.0,6744.0,3:NO_OFFUS,WB,0,1.0,1.0,0.0,0.0,0.0,PTP,20.0,0.0,8.0,0.0,0,25,0,FP
6004,WB3209CP0000980,31-OCT-24,3,0,1.HR,CD,WB,28,,,0.0,478050.0,237770.0,2.Not_Paying_Outside,WB,0,0.0,0.0,0.0,0.0,0.0,NOT_CONTACT,15.0,1.0,3.0,1.0,0,21,0,PP
6005,WB3209CP0000991,31-OCT-24,3,0,2.MR,CD,WB,25,,,0.13,645547.0,280235.0,1.Paying_Outside,WB,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
6006,WB3209CP0000997,31-OCT-24,3,0,1.HR,CD,WB,32,,,0.0,411910.0,223908.0,1.Paying_Outside,WB,0,0.0,0.0,0.0,0.0,0.0,PTP,8.0,1.0,10.5,1.0,1,13,0,PP
6007,WB3209CP0001002,31-OCT-24,3,0,2.MR,CD,WB,49,,,0.0,52974.0,41484.0,3:NO_OFFUS,WB,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
6008,WB3209CP0001006,31-OCT-24,3,0,1.HR,CD,WB,35,,,0.0,20590.0,,3:NO_OFFUS,WB,0,0.0,0.0,0.0,0.0,0.0,PTP,0.0,0.0,9.0,1.0,0,20,20,PP
6009,WB3209CP0001012,31-OCT-24,3,0,3.LR,CD,WB,25,,,0.0,50237.0,31438.0,3:NO_OFFUS,WB,0,0.0,0.0,0.0,0.0,0.0,PAID,1.0,0.0,11.0,1.0,1,15,0,PP
6010,WB3209CP0001014,31-OCT-24,3,0,2.MR,CD,WB,25,,,0.0,30740.0,11956.0,3:NO_OFFUS,WB,0,0.0,0.0,0.0,0.0,0.0,PAID,3.0,0.0,11.5,1.0,0,19,22,PP
6011,WB3209CP0001025,31-OCT-24,3,0,3.LR,CD,WB,45,,,0.17,1255016.0,635191.0,2.Not_Paying_Outside,WB,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,9.0,1.0,1,13,0,PP
6012,WB3209CP0001035,31-OCT-24,3,0,2.MR,CD,WB,25,,,0.0,33749.0,10125.0,3:NO_OFFUS,WB,0,0.0,0.0,0.0,0.0,0.0,PAID,11.0,0.0,10.5,1.0,1,13,13,PP
6013,KA3025CP0049205,31-OCT-24,2,0,2.MR,CD,KA,36,,,0.0,67698.0,40450.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6014,KA3025CP0049217,31-OCT-24,2,0,2.MR,CD,KA,41,,,0.13,37839.0,,3:NO_OFFUS,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6015,KA3025CP0049218,31-OCT-24,2,0,2.MR,CD,KA,42,,,0.0,126524.0,77525.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,PAID,0.0,0.0,0.0,0.0,0,0,0,P
6016,KA3025CP0049224,31-OCT-24,2,0,2.MR,CD,KA,35,,,0.0,135653.0,52895.0,1.Paying_Outside,KA,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6017,UP3052CP0014108,31-OCT-24,1,0,2.MR,CD,UP,33,,,0.0,27364.0,,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
6018,UP3052CP0014115,31-OCT-24,1,0,2.MR,CD,UP,24,,,0.0,26698.0,9834.0,3:NO_OFFUS,UP N & W,0,,,,,,,,,,,0,0,0,
6019,BR3139UT0017642,31-OCT-24,3,0,,TW,BR,27,,,0.0,220764.0,168835.0,1.Paying_Outside,BR & JH,0,0.0,0.0,0.0,0.0,0.0,PAID,6.0,0.0,11.5,0.0,0,25,0,PP
6020,BR3139UT0017832,31-OCT-24,3,0,2.MR,TW,BR,38,,,0.0,343398.0,277166.0,1.Paying_Outside,BR & JH,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,4.0,0.0,8.0,2.0,1,14,14,PP
6021,AP3020PA0034622,31-OCT-24,2,0,1.HR,TW,AP,49,,,0.0,295605.0,163373.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,PAID,10.0,0.0,15.0,0.0,0,28,28,P
6022,AP3020PA0034639,31-OCT-24,2,0,2.MR,CD,AP,46,,,0.14,453599.0,1998.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6023,AP3020PA0034654,31-OCT-24,2,0,3.LR,CD,AP,43,,,0.0,328890.0,187311.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6024,AP3020PA0034660,31-OCT-24,2,0,3.LR,CD,AP,36,,,0.0,63272.0,28827.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6025,AP3020PA0034676,31-OCT-24,2,0,2.MR,CD,AP,40,,,0.0,278569.0,102059.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6026,AP3020PA0034679,31-OCT-24,2,0,3.LR,CD,AP,26,,,0.0,120648.0,40690.0,1.Paying_Outside,AP & TS,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6027,AP3020PA0034681,31-OCT-24,1,0,3.LR,CD,AP,41,,,0.0,244539.0,73174.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6028,AP3020PA0034690,31-OCT-24,1,0,2.MR,CD,AP,56,,,0.17,46590.0,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
6029,AP3020PA0034698,31-OCT-24,1,0,3.LR,TW,AP,33,,,,1303691.0,704220.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6030,AP3020PA0034716,31-OCT-24,1,0,2.MR,CD,AP,36,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
6031,AP3020PA0034726,31-OCT-24,1,0,2.MR,CD,AP,27,,,0.0,962426.0,263011.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6032,AP3020PA0034731,31-OCT-24,1,0,3.LR,CD,AP,25,,,0.0,1028545.0,408533.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6033,AP3020PA0034734,31-OCT-24,1,0,3.LR,CD,AP,30,,,0.0,250796.0,75038.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6034,AP3020PA0034791,31-OCT-24,1,0,3.LR,TW,AP,22,,,0.0,124774.0,116634.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
6035,AP3020PA0034800,31-OCT-24,1,0,3.LR,TW,AP,41,,,0.0,93921.0,82836.0,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
6036,AP3020PA0034807,31-OCT-24,1,0,3.LR,CD,AP,22,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
6037,AP3020PA0034815,31-OCT-24,1,0,2.MR,TW,AP,30,,,0.03,85830.0,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
6038,AP3020PA0034832,31-OCT-24,1,0,2.MR,CD,AP,34,,,,134525.0,98526.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6039,AP3020PA0034833,31-OCT-24,1,0,2.MR,TW,AP,30,,,,,,3:NO_OFFUS,AP & TS,0,,,,,,,,,,,0,0,0,
6040,AP3020PA0034840,31-OCT-24,1,0,3.LR,CD,AP,32,,,0.0,225517.0,15569.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6041,AP3020PA0034857,31-OCT-24,1,0,2.MR,TW,AP,25,,,0.0,294551.0,224262.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6042,AP3020PA0034862,31-OCT-24,1,0,3.LR,CD,AP,40,,,0.1,2196744.0,913984.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6043,AP3020PA0034864,31-OCT-24,1,0,3.LR,CD,AP,25,,,0.0,85389.0,11199.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6044,AP3020PA0034884,31-OCT-24,1,0,2.MR,CD,AP,26,,,0.14,246528.0,105262.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6045,AP3020PA0034910,31-OCT-24,1,0,3.LR,CD,AP,47,,,0.0,121021.0,15380.0,2.Not_Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6046,AP3020PA0034912,31-OCT-24,1,0,3.LR,CD,AP,54,,,0.0,403507.0,227007.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6047,AP3020PA0034921,31-OCT-24,1,0,3.LR,CD,AP,41,,,0.2,1717142.0,1273266.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6048,AP3020PA0034929,31-OCT-24,1,0,3.LR,CD,AP,23,,,0.0,2595146.0,706182.0,1.Paying_Outside,AP & TS,0,,,,,,,,,,,0,0,0,
6049,MH3176CP0002383,31-OCT-24,2,0,2.MR,CD,MH,36,,,0.0,15099.0,,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6050,MH3176CP0002394,31-OCT-24,2,0,2.MR,CD,MH,28,,,0.13,370078.0,112031.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6051,MH3176CP0002429,31-OCT-24,2,0,2.MR,CD,MH,26,,,0.0,133244.0,37204.0,2.Not_Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,CONTACT,0.0,0.0,0.0,0.0,0,0,0,P
6052,MH3176CP0002432,31-OCT-24,2,0,2.MR,CD,MH,34,,,0.33,102046.0,,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6053,MH3176CP0002457,31-OCT-24,2,0,2.MR,CD,MH,26,,,0.0,137843.0,68619.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,P
6054,MH3176CP0002502,31-OCT-24,1,0,2.MR,CD,MH,44,,,0.0,1427367.0,840770.0,2.Not_Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6055,MH3176CP0002520,31-OCT-24,1,0,2.MR,CD,MH,44,,,0.0,87573.0,68561.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6056,MH3176CP0002525,31-OCT-24,1,0,2.MR,CD,MH,25,,,0.0,28198.0,8460.0,3:NO_OFFUS,ROMH I,0,,,,,,,,,,,0,0,0,
6057,MH3176CP0002535,31-OCT-24,1,0,2.MR,CD,MH,49,,,0.0,14090.0,,3:NO_OFFUS,ROMH I,0,,,,,,,,,,,0,0,0,
6058,MH3176CP0002543,31-OCT-24,1,0,2.MR,CD,MH,34,,,0.0,1694477.0,1080685.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6059,MH3176CP0002554,31-OCT-24,1,0,2.MR,CD,MH,34,,,0.17,703486.0,164656.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6060,MH3176CP0002564,31-OCT-24,1,0,2.MR,CD,MH,49,,,0.0,44840.0,21392.0,3:NO_OFFUS,ROMH I,0,,,,,,,,,,,0,0,0,
6061,MH3176CP0002573,31-OCT-24,1,0,2.MR,CD,MH,34,,,0.0,35383.0,0.0,3:NO_OFFUS,ROMH I,0,,,,,,,,,,,0,0,0,
6062,MH3176CP0002578,31-OCT-24,1,0,2.MR,CD,MH,33,,,0.0,202219.0,202219.0,3:NO_OFFUS,ROMH I,0,,,,,,,,,,,0,0,0,
6063,MH3176CP0002594,31-OCT-24,1,0,2.MR,CD,MH,29,,,0.0,477054.0,323978.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6064,MH3176CP0002600,31-OCT-24,1,0,2.MR,CD,MH,29,,,0.0,12924.0,5538.0,3:NO_OFFUS,ROMH I,0,,,,,,,,,,,0,0,0,
6065,MH3176CP0002605,31-OCT-24,1,0,2.MR,CD,MH,38,,,0.0,679755.0,207770.0,2.Not_Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6066,MH3176CP0002612,31-OCT-24,1,0,2.MR,CD,MH,27,,,0.0,125448.0,77634.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6067,MH3176CP0002615,31-OCT-24,1,0,2.MR,CD,MH,27,,,0.0,284867.0,136661.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6068,MH3176CP0002620,31-OCT-24,1,0,2.MR,CD,MH,28,,,,398163.0,172942.0,2.Not_Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6069,MH3176CP0002653,31-OCT-24,1,0,2.MR,CD,MH,25,,,0.0,296170.0,217291.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6070,MH3176CP0002655,31-OCT-24,1,0,2.MR,CD,MH,26,,,0.0,142099.0,89484.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6071,MH3176CP0002682,31-OCT-24,1,0,2.MR,CD,MH,33,,,0.0,79442.0,45291.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6072,MH3176CP0002706,31-OCT-24,1,0,2.MR,CD,MH,42,,,0.0,254077.0,16249.0,2.Not_Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6073,MH3176CP0002742,31-OCT-24,1,0,2.MR,CD,MH,29,,,0.0,44447.0,,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6074,MH3176CP0002772,31-OCT-24,1,0,2.MR,CD,MH,34,,,0.0,93071.0,24752.0,2.Not_Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6075,MH3176CP0002778,31-OCT-24,1,0,2.MR,CD,MH,27,,,0.0,3003735.0,2111162.0,1.Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6076,MH3176CP0002787,31-OCT-24,1,0,2.MR,CD,MH,27,,,0.0,216549.0,,2.Not_Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6077,MH3176CP0002793,31-OCT-24,1,0,2.MR,CD,MH,32,,,0.0,270457.0,196242.0,2.Not_Paying_Outside,ROMH I,0,,,,,,,,,,,0,0,0,
6078,MH3176CP0002796,31-OCT-24,1,0,2.MR,CD,MH,38,,,0.17,31012.0,,3:NO_OFFUS,ROMH I,0,,,,,,,,,,,0,0,0,
6079,MH3176CP0001877,31-OCT-24,3,0,2.MR,CD,MH,32,,,0.0,23449.0,9770.0,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PTP,6.0,0.0,15.5,0.0,0,23,25,PP
6080,MH3176CP0001880,31-OCT-24,3,0,2.MR,CD,MH,29,,,0.0,815605.0,324616.0,2.Not_Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
6081,MH3176CP0001897,31-OCT-24,3,0,2.MR,CD,MH,25,,,0.0,16252.0,0.0,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
6082,MH3176CP0001903,31-OCT-24,3,0,2.MR,CD,MH,25,,,0.0,43248.0,,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,PAID,2.0,0.0,16.0,1.0,0,17,24,PP
6083,MH3176CP0001904,31-OCT-24,3,0,2.MR,CD,MH,22,,,0.0,12738.0,4776.0,3:NO_OFFUS,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
6084,MH3176CP0001911,31-OCT-24,3,0,2.MR,CD,MH,23,,,0.17,2791143.0,2384093.0,1.Paying_Outside,ROMH I,0,0.0,0.0,0.0,0.0,0.0,NOFOLLOWUP,0.0,0.0,0.0,0.0,0,0,0,PP
6085,WB3078PA0060074,31-OCT-24,1,0,2.MR,CD,WB,29,,,0.0,393674.0,5313.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,22,0,
6086,WB3078PA0060075,31-OCT-24,1,0,3.LR,CD,WB,32,,,0.0,17386.0,6956.0,3:NO_OFFUS,WB,0,,,,,,,,,,,0,0,0,
6087,WB3078PA0060087,31-OCT-24,1,0,2.MR,CD,WB,29,,,0.0,108750.0,20624.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,24,0,
6088,WB3078PA0060101,31-OCT-24,1,0,3.LR,CD,WB,23,,,0.0,28999.0,2900.0,3:NO_OFFUS,WB,0,,,,,,,,,,,0,0,0,
6089,WB3078PA0060104,31-OCT-24,1,0,2.MR,CD,WB,33,,,0.0,910040.0,215120.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6090,WB3078PA0060124,31-OCT-24,1,0,2.MR,TW,WB,25,,,0.04,84606.0,20657.0,3:NO_OFFUS,WB,0,,,,,,,,,,,0,24,0,
6091,WB3078PA0060136,31-OCT-24,1,0,2.MR,CD,WB,33,,,0.0,633118.0,165656.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6092,WB3078PA0060157,31-OCT-24,1,0,3.LR,CD,WB,49,,,0.0,560722.0,0.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6093,WB3078PA0060160,31-OCT-24,1,0,3.LR,CD,WB,25,,,0.0,113099.0,78975.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6094,WB3078PA0060164,31-OCT-24,1,0,2.MR,TW,WB,35,,,,,,3:NO_OFFUS,WB,0,,,,,,,,,,,0,0,0,
6095,WB3078PA0060165,31-OCT-24,1,0,2.MR,CD,WB,49,,,0.0,154456.0,49002.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6096,WB3078PA0060167,31-OCT-24,1,0,3.LR,CD,WB,33,,,0.0,22811.0,1771.0,3:NO_OFFUS,WB,0,,,,,,,,,,,0,0,0,
6097,WB3078PA0060170,31-OCT-24,1,0,2.MR,CD,WB,36,,,0.0,137036.0,22430.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6098,WB3078PA0060173,31-OCT-24,1,0,3.LR,CD,WB,32,,,,1090730.0,613560.0,2.Not_Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6099,WB3078PA0060175,31-OCT-24,1,0,2.MR,CD,WB,32,,,0.0,1729034.0,772758.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6100,WB3078PA0060200,31-OCT-24,1,0,3.LR,CD,WB,33,,,0.0,33556.0,5032.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6101,WB3078PA0060282,31-OCT-24,1,0,2.MR,CD,WB,28,,,0.0,30026.0,6006.0,3:NO_OFFUS,WB,0,,,,,,,,,,,0,0,0,
6102,WB3078PA0060298,31-OCT-24,1,0,2.MR,CD,WB,32,,,0.0,506983.0,149289.0,2.Not_Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6103,WB3078PA0060299,31-OCT-24,1,0,3.LR,TW,WB,41,,,,166546.0,127422.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6104,WB3078PA0060308,31-OCT-24,1,0,3.LR,CD,WB,26,,,0.0,355930.0,164567.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6105,WB3078PA0060314,31-OCT-24,1,0,3.LR,CD,WB,37,,,0.2,31490.0,,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6106,WB3078PA0060329,31-OCT-24,1,0,3.LR,CD,WB,31,,,0.13,1143842.0,520162.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6107,WB3078PA0060333,31-OCT-24,1,0,3.LR,CD,WB,32,,,0.0,97207.0,29053.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6108,WB3078PA0060342,31-OCT-24,1,0,2.MR,CD,WB,35,,,0.0,17800.0,,3:NO_OFFUS,WB,0,,,,,,,,,,,0,0,0,
6109,WB3078PA0060343,31-OCT-24,1,0,3.LR,CD,WB,33,,,0.11,173733.0,78354.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6110,WB3078PA0060345,31-OCT-24,1,0,2.MR,CD,WB,27,,,0.0,100749.0,10316.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6111,WB3078PA0060346,31-OCT-24,1,0,2.MR,CD,WB,29,,,0.0,252899.0,47567.0,1.Paying_Outside,WB,0,,,,,,,,,,,1,9,0,
6112,WB3078PA0060352,31-OCT-24,1,0,3.LR,CD,WB,37,,,0.09,172793.0,63692.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6113,WB3078PA0060361,31-OCT-24,1,0,2.MR,CD,WB,57,,,0.0,84903.0,6980.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6114,WB3078PA0060371,31-OCT-24,1,0,3.LR,CD,WB,35,,,,,,3:NO_OFFUS,WB,0,,,,,,,,,,,0,17,0,
6115,WB3078PA0060373,31-OCT-24,1,0,3.LR,CD,WB,37,,,0.0,36499.0,13050.0,3:NO_OFFUS,WB,0,,,,,,,,,,,0,0,0,
6116,WB3078PA0060389,31-OCT-24,1,0,3.LR,CD,WB,24,,,0.0,166022.0,107034.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6117,WB3078PA0060393,31-OCT-24,1,0,2.MR,TW,WB,24,,,0.0,126744.0,51892.0,3:NO_OFFUS,WB,0,,,,,,,,,,,0,0,0,
6118,WB3078PA0060409,31-OCT-24,1,0,3.LR,CD,WB,37,,,0.2,31490.0,,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6119,WB3078PA0060413,31-OCT-24,1,0,3.LR,CD,WB,41,,,0.0,65657.0,28058.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6120,WB3078PA0060419,31-OCT-24,1,0,2.MR,CD,WB,24,,,0.18,69728.0,42394.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
6121,WB3078PA0060422,31-OCT-24,1,0,3.LR,CD,WB,26,,,0.0,307914.0,36547.0,1.Paying_Outside,WB,0,,,,,,,,,,,0,0,0,
